"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"
400|"intra"|2001|"Mexico"|0|0|0|3|"Rebels"
401|"intra"|1994|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|1995|"Russian Federation"|1|0|1|1|"Government"
401|"intra"|1996|"Russian Federation"|0|0|1|1|"Government"
401|"intra"|1997|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|1998|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|1999|"Russian Federation"|0|1|1|1|"Government"
401|"intra"|2000|"Russian Federation"|1|1|1|1|"Government"
401|"intra"|2001|"Russian Federation"|1|0|1|1|"Government"
401|"intra"|2002|"Russian Federation"|2|0|1|1|"Government"
401|"intra"|2003|"Russian Federation"|1|1|1|1|"Government"
401|"intra"|2004|"Russian Federation"|1|0|1|1|"Government"
401|"intra"|2005|"Russian Federation"|1|0|1|1|"Government"
401|"intra"|2006|"Russian Federation"|1|0|1|1|"Government"
401|"intra"|2007|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|2008|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|2009|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|2010|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|2011|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|2012|"Russian Federation"|0|0|0|1|"Government"
401|"intra"|1994|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|1995|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|1996|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|1997|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|1998|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|1999|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2000|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2001|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2002|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2003|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2004|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2005|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2006|"Russian Federation"|1|0|0|3|"Rebels"
401|"intra"|2007|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2008|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2009|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2010|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2011|"Russian Federation"|0|0|0|3|"Rebels"
401|"intra"|2012|"Russian Federation"|0|0|0|3|"Rebels"
402|"intra"|1994|"Yemen, Rep."|0|NA|0|1|"Government"
402|"intra"|1995|"Yemen, Rep."|0|NA|0|1|"Government"
402|"intra"|1996|"Yemen, Rep."|0|0|0|1|"Government"
402|"intra"|1997|"Yemen, Rep."|0|NA|0|1|"Government"
402|"intra"|1998|"Yemen, Rep."|0|NA|0|1|"Government"
402|"intra"|1999|"Yemen, Rep."|0|0|0|1|"Government"
402|"intra"|1994|"Yemen, Rep."|0|NA|0|3|"Rebels"
402|"intra"|1995|"Yemen, Rep."|0|NA|0|3|"Rebels"
402|"intra"|1996|"Yemen, Rep."|0|0|0|3|"Rebels"
402|"intra"|1997|"Yemen, Rep."|0|NA|0|3|"Rebels"
402|"intra"|1998|"Yemen, Rep."|0|NA|0|3|"Rebels"
402|"intra"|1999|"Yemen, Rep."|0|0|0|3|"Rebels"
403|"inter"|1995|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|1996|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|1997|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|1998|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|1999|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|2000|"Peru"|0|0|0|1|"Ecuador"
403|"inter"|1995|"Peru"|1|0|0|1|"Peru"
403|"inter"|1996|"Peru"|0|0|0|1|"Peru"
403|"inter"|1997|"Peru"|0|0|0|1|"Peru"
403|"inter"|1998|"Peru"|0|0|0|1|"Peru"
403|"inter"|1999|"Peru"|0|0|0|1|"Peru"
403|"inter"|2000|"Peru"|0|0|0|1|"Peru"
404|"intra"|1990|"Pakistan"|0|NA|0|1|"Government"
404|"intra"|1991|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1992|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1993|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1994|"Pakistan"|1|0|0|1|"Government"
404|"intra"|1995|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1996|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1997|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1998|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1999|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2000|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2001|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2007|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2008|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2009|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2010|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2011|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2012|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2013|"Pakistan"|NA|0|0|1|"Government"
404|"intra"|2014|"Pakistan"|0|0|0|1|"Government"
404|"intra"|2015|"Pakistan"|0|0|0|1|"Government"
404|"intra"|1990|"Pakistan"|0|NA|0|3|"Rebels"
404|"intra"|1991|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1992|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1993|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1994|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1995|"Pakistan"|0|0|1|3|"Rebels"
404|"intra"|1996|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1997|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1998|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|1999|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2000|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2001|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2007|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2008|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2009|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2010|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2011|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2012|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2013|"Pakistan"|NA|0|0|3|"Rebels"
404|"intra"|2014|"Pakistan"|0|0|0|3|"Rebels"
404|"intra"|2015|"Pakistan"|0|0|0|3|"Rebels"
405|"inter"|1996|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|1997|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|1998|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|1999|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|2000|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|2001|"Cameroon"|0|0|0|1|"Cameroon"
405|"inter"|1996|"Cameroon"|0|0|0|1|"Nigeria"
405|"inter"|1997|"Cameroon"|0|0|0|1|"Nigeria"
405|"inter"|1998|"Cameroon"|0|0|0|1|"Nigeria"
405|"inter"|1999|"Cameroon"|0|0|0|1|"Nigeria"
405|"inter"|2000|"Cameroon"|0|0|0|1|"Nigeria"
405|"inter"|2001|"Cameroon"|0|0|0|1|"Nigeria"
406|"intra"|1995|"Niger"|0|NA|0|1|"Government"
406|"intra"|1996|"Niger"|0|NA|0|1|"Government"
406|"intra"|1997|"Niger"|0|NA|0|1|"Government"
406|"intra"|1998|"Niger"|0|NA|0|1|"Government"
406|"intra"|1999|"Niger"|0|NA|0|1|"Government"
406|"intra"|2000|"Niger"|0|NA|0|1|"Government"
406|"intra"|2001|"Niger"|0|NA|0|1|"Government"
406|"intra"|2002|"Niger"|0|NA|0|1|"Government"
406|"intra"|1995|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|1996|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|1997|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|1998|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|1999|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|2000|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|2001|"Niger"|0|NA|0|3|"Rebels"
406|"intra"|2002|"Niger"|0|NA|0|3|"Rebels"
407|"intra"|1997|"Comoros"|0|NA|0|1|"Government"
407|"intra"|1998|"Comoros"|NA|NA|0|1|"Government"
407|"intra"|1999|"Comoros"|NA|NA|0|1|"Government"
407|"intra"|2000|"Comoros"|NA|NA|0|1|"Government"
407|"intra"|2001|"Comoros"|NA|NA|0|1|"Government"
407|"intra"|2002|"Comoros"|0|NA|0|1|"Government"
407|"intra"|1997|"Comoros"|0|NA|0|3|"Rebels"
407|"intra"|1998|"Comoros"|NA|NA|0|3|"Rebels"
407|"intra"|1999|"Comoros"|NA|NA|0|3|"Rebels"
407|"intra"|2000|"Comoros"|NA|NA|1|3|"Rebels"
407|"intra"|2001|"Comoros"|NA|NA|0|3|"Rebels"
407|"intra"|2002|"Comoros"|0|NA|0|3|"Rebels"
408|"intra"|1993|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|1994|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|1995|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|1996|"Congo, Rep."|0|0|0|1|"Government"
408|"intra"|1997|"Congo, Rep."|1|0|0|1|"Government"
408|"intra"|1998|"Congo, Rep."|2|0|1|1|"Government"
408|"intra"|1999|"Congo, Rep."|0|0|3|1|"Government"
408|"intra"|2000|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|2001|"Congo, Rep."|1|0|1|1|"Government"
408|"intra"|2002|"Congo, Rep."|2|0|1|1|"Government"
408|"intra"|2003|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|2004|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|2005|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|2006|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|2007|"Congo, Rep."|0|0|1|1|"Government"
408|"intra"|1993|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|1994|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|1997|"Congo, Rep."|1|0|0|3|"Rebels"
408|"intra"|1998|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|1999|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2000|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2001|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2002|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2003|"Congo, Rep."|0|0|1|3|"Rebels"
408|"intra"|2004|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2005|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2006|"Congo, Rep."|0|0|0|3|"Rebels"
408|"intra"|2007|"Congo, Rep."|0|0|0|3|"Rebels"
409|"inter"|1998|"Ethiopia"|1|NA|1|1|"Eritrea"
409|"inter"|1999|"Ethiopia"|0|NA|0|1|"Eritrea"
409|"inter"|2000|"Ethiopia"|0|0|1|1|"Eritrea"
409|"inter"|2001|"Ethiopia"|0|0|0|1|"Eritrea"
409|"inter"|2002|"Ethiopia"|0|0|0|1|"Eritrea"
409|"inter"|2003|"Ethiopia"|0|NA|0|1|"Eritrea"
409|"inter"|2004|"Ethiopia"|0|0|0|1|"Eritrea"
409|"inter"|2005|"Ethiopia"|0|0|0|1|"Eritrea"
409|"inter"|1998|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|1999|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|2000|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|2001|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|2002|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|2003|"Ethiopia"|0|NA|0|1|"Ethiopia"
409|"inter"|2004|"Ethiopia"|0|0|0|1|"Ethiopia"
409|"inter"|2005|"Ethiopia"|0|0|0|1|"Ethiopia"
410|"intra"|1998|"Guinea-Bissau"|1|NA|1|1|"Government"
410|"intra"|1999|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|2000|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|2001|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|2002|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|2003|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|2004|"Guinea-Bissau"|0|NA|0|1|"Government"
410|"intra"|1998|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|1999|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|2000|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|2001|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|2002|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|2003|"Guinea-Bissau"|0|NA|0|3|"Rebels"
410|"intra"|2004|"Guinea-Bissau"|0|NA|0|3|"Rebels"
411|"intra"|1998|"Lesotho"|0|0|0|1|"Government"
411|"intra"|1999|"Lesotho"|0|0|0|1|"Government"
411|"intra"|2000|"Lesotho"|0|0|0|1|"Government"
411|"intra"|2001|"Lesotho"|0|0|0|1|"Government"
411|"intra"|2002|"Lesotho"|0|0|0|1|"Government"
411|"intra"|2003|"Lesotho"|0|0|0|1|"Government"
411|"intra"|1998|"Lesotho"|0|0|0|3|"Rebels"
411|"intra"|1999|"Lesotho"|0|0|0|3|"Rebels"
411|"intra"|2000|"Lesotho"|0|0|0|3|"Rebels"
411|"intra"|2001|"Lesotho"|0|0|0|3|"Rebels"
411|"intra"|2002|"Lesotho"|0|0|0|3|"Rebels"
411|"intra"|2003|"Lesotho"|0|0|0|3|"Rebels"
412|"intra"|1998|"Serbia"|0|1|0|1|"Government"
412|"intra"|1999|"Serbia"|1|3|3|1|"Government"
412|"intra"|2000|"Serbia"|0|0|0|1|"Government"
412|"intra"|2001|"Serbia"|0|0|0|1|"Government"
412|"intra"|2002|"Serbia"|0|0|0|1|"Government"
412|"intra"|2003|"Serbia"|0|0|0|1|"Government"
412|"intra"|2004|"Serbia"|0|0|0|1|"Government"
412|"intra"|1998|"Serbia"|0|1|0|3|"Rebels"
412|"intra"|1999|"Serbia"|1|1|3|3|"Rebels"
412|"intra"|2000|"Serbia"|0|0|0|3|"Rebels"
412|"intra"|2001|"Serbia"|0|0|0|3|"Rebels"
412|"intra"|2002|"Serbia"|0|0|0|3|"Rebels"
412|"intra"|2003|"Serbia"|0|0|0|3|"Rebels"
412|"intra"|2004|"Serbia"|0|0|0|3|"Rebels"
413|"intra"|1989|"Ethiopia"|0|NA|0|1|"Government"
413|"intra"|1990|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1991|"Ethiopia"|0|0|1|1|"Government"
413|"intra"|1992|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1993|"Ethiopia"|1|NA|0|1|"Government"
413|"intra"|1994|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1995|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1996|"Ethiopia"|0|1|0|1|"Government"
413|"intra"|1997|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1998|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|1999|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2000|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2001|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2002|"Ethiopia"|1|0|0|1|"Government"
413|"intra"|2003|"Ethiopia"|0|NA|0|1|"Government"
413|"intra"|2004|"Ethiopia"|0|1|0|1|"Government"
413|"intra"|2005|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2006|"Ethiopia"|0|0|1|1|"Government"
413|"intra"|2007|"Ethiopia"|1|1|0|1|"Government"
413|"intra"|2008|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2009|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2010|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2011|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2012|"Ethiopia"|1|0|0|1|"Government"
413|"intra"|2013|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2014|"Ethiopia"|0|0|0|1|"Government"
413|"intra"|2015|"Ethiopia"|0|1|0|1|"Government"
413|"intra"|1989|"Ethiopia"|0|NA|0|3|"Rebels"
413|"intra"|1990|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1991|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1992|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1993|"Ethiopia"|0|NA|0|3|"Rebels"
413|"intra"|1994|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1995|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1996|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1997|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1998|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|1999|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2000|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2001|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2002|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2003|"Ethiopia"|0|NA|0|3|"Rebels"
413|"intra"|2004|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2005|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2006|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2007|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2008|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2009|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2010|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2011|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2012|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2013|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2014|"Ethiopia"|0|0|0|3|"Rebels"
413|"intra"|2015|"Ethiopia"|0|0|0|3|"Rebels"
414|"intra"|1999|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|2000|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|2001|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|2002|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|2003|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|2004|"Russian Federation"|0|0|0|1|"Government"
414|"intra"|1999|"Russian Federation"|0|0|0|3|"Rebels"
414|"intra"|2000|"Russian Federation"|0|0|0|3|"Rebels"
414|"intra"|2001|"Russian Federation"|0|0|0|3|"Rebels"
414|"intra"|2002|"Russian Federation"|0|0|0|3|"Rebels"
414|"intra"|2003|"Russian Federation"|0|0|0|3|"Rebels"
414|"intra"|2004|"Russian Federation"|0|0|0|3|"Rebels"
415|"intra"|1999|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|2000|"Uzbekistan"|0|3|1|1|"Government"
415|"intra"|2001|"Uzbekistan"|0|0|1|1|"Government"
415|"intra"|2002|"Uzbekistan"|0|1|0|1|"Government"
415|"intra"|2003|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|2004|"Uzbekistan"|0|0|1|1|"Government"
415|"intra"|2005|"Uzbekistan"|0|1|0|1|"Government"
415|"intra"|2006|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|2007|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|2008|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|2009|"Uzbekistan"|0|0|0|1|"Government"
415|"intra"|1999|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2000|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2001|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2002|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2003|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2004|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2005|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2006|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2007|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2008|"Uzbekistan"|0|0|0|3|"Rebels"
415|"intra"|2009|"Uzbekistan"|0|0|0|3|"Rebels"
416|"intra"|2001|"Central African Republic"|0|NA|0|1|"Government"
416|"intra"|2002|"Central African Republic"|1|0|1|1|"Government"
416|"intra"|2003|"Central African Republic"|1|NA|3|1|"Government"
416|"intra"|2004|"Central African Republic"|0|NA|1|1|"Government"
416|"intra"|2005|"Central African Republic"|0|NA|1|1|"Government"
416|"intra"|2006|"Central African Republic"|1|NA|1|1|"Government"
416|"intra"|2007|"Central African Republic"|1|0|1|1|"Government"
416|"intra"|2008|"Central African Republic"|0|0|1|1|"Government"
416|"intra"|2009|"Central African Republic"|0|0|1|1|"Government"
416|"intra"|2010|"Central African Republic"|0|NA|3|1|"Government"
416|"intra"|2011|"Central African Republic"|0|NA|3|1|"Government"
416|"intra"|2012|"Central African Republic"|0|NA|3|1|"Government"
416|"intra"|2013|"Central African Republic"|2|3|3|1|"Government"
416|"intra"|2014|"Central African Republic"|0|0|0|1|"Government"
416|"intra"|2015|"Central African Republic"|0|0|0|1|"Government"
416|"intra"|2001|"Central African Republic"|0|NA|0|3|"Rebels"
416|"intra"|2002|"Central African Republic"|0|0|2|3|"Rebels"
416|"intra"|2003|"Central African Republic"|1|NA|3|3|"Rebels"
416|"intra"|2004|"Central African Republic"|0|NA|0|3|"Rebels"
416|"intra"|2005|"Central African Republic"|0|NA|0|3|"Rebels"
416|"intra"|2006|"Central African Republic"|1|NA|0|3|"Rebels"
416|"intra"|2007|"Central African Republic"|1|1|0|3|"Rebels"
416|"intra"|2008|"Central African Republic"|0|0|0|3|"Rebels"
416|"intra"|2009|"Central African Republic"|0|0|0|3|"Rebels"
416|"intra"|2010|"Central African Republic"|1|NA|3|3|"Rebels"
416|"intra"|2011|"Central African Republic"|1|NA|3|3|"Rebels"
416|"intra"|2012|"Central African Republic"|0|NA|0|3|"Rebels"
416|"intra"|2013|"Central African Republic"|1|0|0|3|"Rebels"
416|"intra"|2014|"Central African Republic"|1|1|3|3|"Rebels"
416|"intra"|2015|"Central African Republic"|1|2|2|3|"Rebels"
417|"intra"|2001|"Macedonia, FYR"|0|0|0|1|"Government"
417|"intra"|2002|"Macedonia, FYR"|0|0|0|1|"Government"
417|"intra"|2003|"Macedonia, FYR"|0|NA|0|1|"Government"
417|"intra"|2004|"Macedonia, FYR"|0|0|0|1|"Government"
417|"intra"|2005|"Macedonia, FYR"|0|NA|0|1|"Government"
417|"intra"|2006|"Macedonia, FYR"|0|NA|0|1|"Government"
417|"intra"|2001|"Macedonia, FYR"|0|0|0|3|"Rebels"
417|"intra"|2002|"Macedonia, FYR"|0|0|0|3|"Rebels"
417|"intra"|2003|"Macedonia, FYR"|0|NA|0|3|"Rebels"
417|"intra"|2004|"Macedonia, FYR"|0|0|0|3|"Rebels"
417|"intra"|2005|"Macedonia, FYR"|0|NA|0|3|"Rebels"
417|"intra"|2006|"Macedonia, FYR"|0|NA|0|3|"Rebels"
418|"intra"|2001|"United States"|0|0|NA|1|"Government"
418|"intra"|2002|"United States"|0|0|NA|1|"Government"
418|"intra"|2003|"United States"|0|0|NA|1|"Government"
418|"intra"|2004|"United States"|0|0|NA|1|"Government"
418|"intra"|2005|"United States"|0|0|NA|1|"Government"
418|"intra"|2006|"United States"|0|0|NA|1|"Government"
418|"intra"|2007|"United States"|0|0|NA|1|"Government"
418|"intra"|2008|"United States"|0|0|NA|1|"Government"
418|"intra"|2009|"United States"|0|0|NA|1|"Government"
418|"intra"|2010|"United States"|0|0|NA|1|"Government"
418|"intra"|2011|"United States"|0|0|NA|1|"Government"
418|"intra"|2012|"United States"|0|0|NA|1|"Government"
418|"intra"|2013|"United States"|NA|0|NA|1|"Government"
418|"intra"|2014|"United States"|0|0|NA|1|"Government"
418|"intra"|2015|"United States"|0|0|NA|1|"Government"
418|"intra"|2001|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2002|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2003|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2004|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2005|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2006|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2007|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2008|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2009|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2010|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2011|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2012|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2013|"United States"|NA|0|NA|3|"Rebels"
418|"intra"|2014|"United States"|0|0|NA|3|"Rebels"
418|"intra"|2015|"United States"|0|0|NA|3|"Rebels"
419|"intra"|2002|"Cote d'Ivoire"|1|0|0|1|"Government"
419|"intra"|2003|"Cote d'Ivoire"|0|0|0|1|"Government"
419|"intra"|2004|"Cote d'Ivoire"|0|0|0|1|"Government"
419|"intra"|2005|"Cote d'Ivoire"|0|0|1|1|"Government"
419|"intra"|2006|"Cote d'Ivoire"|1|0|1|1|"Government"
419|"intra"|2007|"Cote d'Ivoire"|0|1|0|1|"Government"
419|"intra"|2008|"Cote d'Ivoire"|0|1|1|1|"Government"
419|"intra"|2009|"Cote d'Ivoire"|0|1|1|1|"Government"
419|"intra"|2011|"Cote d'Ivoire"|2|3|1|1|"Government"
419|"intra"|2012|"Cote d'Ivoire"|1|0|0|1|"Government"
419|"intra"|2013|"Cote d'Ivoire"|0|0|1|1|"Government"
419|"intra"|2014|"Cote d'Ivoire"|0|2|0|1|"Government"
419|"intra"|2015|"Cote d'Ivoire"|0|0|0|1|"Government"
419|"intra"|2002|"Cote d'Ivoire"|1|1|0|3|"Rebels"
419|"intra"|2003|"Cote d'Ivoire"|0|1|1|3|"Rebels"
419|"intra"|2004|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2005|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2006|"Cote d'Ivoire"|0|0|1|3|"Rebels"
419|"intra"|2007|"Cote d'Ivoire"|0|1|1|3|"Rebels"
419|"intra"|2008|"Cote d'Ivoire"|1|1|1|3|"Rebels"
419|"intra"|2009|"Cote d'Ivoire"|0|1|1|3|"Rebels"
419|"intra"|2011|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2012|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2013|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2014|"Cote d'Ivoire"|0|0|0|3|"Rebels"
419|"intra"|2015|"Cote d'Ivoire"|0|0|0|3|"Rebels"
420|"inter"|2003|"Iraq"|0|0|0|1|"Iraq"
420|"inter"|2004|"Iraq"|0|0|0|1|"Iraq"
420|"inter"|2005|"Iraq"|0|0|0|1|"Iraq"
